timeStamp,goundSteering, group_14, time
1584543441469140,-0.167935,-0.165624,762
1584543441569632,-0.167935,0,1508
1584543441671467,-0.167935,0,518
1584543441769416,-0,0,2746
1584543441868930,-0,0,864
1584543441969041,-0,0,1550
1584543442069271,-0,0,3055
1584543442171312,-0.014994,0,1235
1584543442268736,-0.0359804,0,1586
1584543442369313,-0.0359804,0,1143
1584543442469178,-0.014994,0,1069
1584543442569417,-0.014994,0,1854
1584543442671150,-0.014994,0,1300
1584543442768678,-0.014994,0,1088
1584543442868960,-0.00299171,0,1630
1584543442969208,-0.00899288,0,1192
1584543443068575,-0.053975,0,3585
1584543443170727,-0.053975,0,712
1584543443271691,-0.053975,0,4253
1584543443368626,-0.053975,0,4517
1584543443468522,-0.0359804,0,1280
1584543443569604,-0,0,2320
1584543443671081,-0,0,2649
1584543443768527,-0,0,7114
1584543443868673,-0,0.21443,1385
1584543443968423,-0,0,1817
1584543444068564,-0,0,541
1584543444170756,-0,0,2619
1584543444268572,-0,0,1686
1584543444368650,-0,0,2370
1584543444468630,-0,0,1106
1584543444568997,-0,0,1865
1584543444670392,0.119961,0,1141
1584543444768476,-0,0.230198,1318
1584543444868652,-0,0,1830
1584543444968194,-0,0,1841
1584543445068344,-0,0,2118
1584543445170349,-0,0,1163
1584543445268286,0.149949,0,1878
1584543445368391,0.239922,0,1266
1584543445468374,0.224928,0,2705
1584543445569043,-0,0,3441
1584543445670485,-0,0,2887
1584543445768591,-0.0449821,-0.200997,1640
1584543445868237,-0.290888,-0.18303,9517
1584543445968211,-0.290888,-0.151765,1008
1584543446067994,-0.290888,-0.173496,1384
1584543446170210,-0.22492,-0.131397,1921
1584543446268794,-0.290888,-0.194071,3274
1584543446368141,-0.290888,-0.115611,1772
1584543446467981,-0.290888,-0.171969,6820
1584543446568947,-0.290888,-0.202513,1440
1584543446671098,-0.197923,-0.202572,1140
1584543446768020,-0.155942,-0.203703,1599
1584543446868070,-0.152941,0,647
1584543446967869,-0.191931,0,679
1584543447068250,-0.0869637,0,1096
1584543447169961,0.290888,-0.184098,936
1584543447267850,0.290888,0,650
1584543447367900,0.0959743,0,3242
1584543447467926,-0,0,576
1584543447568525,-0.0179858,-0.14912,677
1584543447669787,-0.230912,-0.187495,1249
1584543447767870,-0.290888,-0.166222,2294
1584543447867711,-0,-0.12768,736
1584543447967678,-0,-0.162302,921
1584543448067864,-0,-0.171379,2579
1584543448169564,-0.272902,-0.201003,1453
1584543448267637,-0.272902,-0.200329,2390
1584543448367788,-0.275894,-0.214692,1827
1584543448467811,-0,-0.158384,1864
1584543448568246,-0.00899288,-0.200239,595
1584543448669464,-0.18893,-0.123627,1070
1584543448767515,-0.242905,0,1486
1584543448867544,-0,0,3287
1584543448972042,-0,0,1986
1584543449068403,-0,0,562
1584543449169435,-0.200924,0,1089
1584543449267783,-0,0,1690
1584543449367416,-0,0,1838
1584543449467860,-0.143948,0,1639
1584543449568259,-0.206925,0,1449
1584543449669110,-0.209925,0,1291
1584543449767771,-0.14994,0,1234
1584543449870313,-0.134946,0,1093
1584543449967562,-0,0,3065
1584543450067607,0.290888,0,3496
1584543450169589,0.290888,0,1054
1584543450267308,0.197932,0,1699
1584543450367226,-0,0,918
1584543450467477,-0.14994,0,4146
1584543450567943,-0.257908,0,1193
1584543450672667,-0.2639,0,1687
1584543450767582,-0,0,832
1584543450867303,0.290888,0.133389,1993
1584543450967512,0.290888,0.136178,843
1584543451067396,0.290888,0.148764,974
1584543451168862,-0,0.201821,1764
1584543451267312,-0,0.218051,2129
1584543451367523,0.0150029,0,3450
1584543451469785,0.0329887,0.211849,940
1584543451568522,0.146949,0,1149
1584543451669054,0.275903,-0.097392,1200
1584543451767520,-0,-0.115276,1675
1584543451867907,0.176946,0,1984
1584543451967375,0.251916,0,3213
1584543452067145,-0,0,1759
1584543452168846,-0.0569756,0.0543681,2381
1584543452269772,-0.0869637,-0.160763,2359
1584543452367606,-0.290888,-0.140141,2119
1584543452466859,-0.290888,-0.201529,1771
1584543452567832,-0.290888,-0.127216,2165
1584543452668871,-0.290888,-0.202083,2408
1584543452766748,-0.290888,0,1217
1584543452866922,-0.290888,0,2210
1584543452966719,-0.290888,0.0304089,2282
1584543453066688,-0.290888,-0.0443634,1565
1584543453168498,-0.104958,-0.0323512,1961
1584543453266703,-0.0839631,0.255032,604
1584543453367198,-0.0779708,0,2762
1584543453467095,-0.110959,-0.206714,1487
1584543453567284,-0.00299171,0,1700
1584543453668442,-0,0.306274,3421
1584543453766707,-0,0,1023
1584543453866759,-0,0,1555
1584543453966494,-0,0,799
1584543454066654,-0.182929,0,1992
1584543454168464,-0.18593,0,1702
1584543454266466,-0.161934,0,3982
1584543454366634,-0.0809625,0.226846,670
1584543454469117,-0.0689691,0.20687,1605
1584543454567279,-0,0,8713
1584543454668950,0.290888,0,3368
1584543454766329,-0,-0.0197994,930
1584543454866509,-0,0,606
1584543454966475,0.0479916,0,604
1584543455066314,-0,0,570
1584543455168328,-0,0,1221
1584543455266554,-0,0,1865
1584543455366211,-0,0,3539
1584543455466260,-0,0,1618
1584543455567002,-0,0,1428
1584543455668270,-0,0,816
1584543455766136,-0,0,2085
1584543455866273,-0,0,827
1584543455968670,-0,0,653
1584543456066316,-0.110959,-0.200997,1288
1584543456168282,-0.191931,-0.137587,3075
1584543456266189,-0.191931,-0.1281,3919
1584543456366365,-0.290888,-0.183724,2284
1584543456466393,-0.290888,-0.166911,2082
1584543456566688,-0.290888,0,2071
1584543456668278,-0,-0.136894,2023
1584543456769112,-0,-0.0906599,4293
1584543456866199,-0.251907,-0.142455,1639
1584543456966265,-0.200924,-0.127164,679
1584543457066507,-0.206925,-0.14777,2859
1584543457168052,-0.290888,-0.176611,1221
1584543457266219,-0.290888,0,1299
1584543457366219,-0,-0.202006,1563
1584543457465981,-0,0,1225
1584543457569316,-0,0,1539
1584543457669335,-0,0,3181
1584543457767725,0.0150029,0,610
1584543457866215,0.239922,0,2037
1584543457966470,-0,0,2779
1584543458065650,-0,0,899
1584543458168268,0.0209952,0,1837
1584543458265903,-0,0,1105
1584543458370468,-0,0,4030
1584543458467577,-0,0,816
1584543458566725,-0,0,2634
1584543458667749,-0,0,2275
1584543458765587,-0.0899643,0,960
1584543458865735,-0,0,4253
1584543458965677,-0,0,1736
1584543459065698,-0,0,741
1584543459168236,-0,0,2521
1584543459265525,-0,0,706
1584543459365434,-0.0329798,0,1935
1584543459465649,-0.290888,0,2507
1584543459566374,-0,0,4485
1584543459667962,-0,0,1674
1584543459765712,-0,0,1418
1584543459865612,-0,0,878
1584543459965485,-0,0,1217
1584543460065742,-0,0,1835
1584543460167882,-0,0,460
1584543460265423,-0,0,1829
1584543460365708,-0,0,1325
1584543460465416,-0,0,2999
1584543460565957,-0,0,1271
1584543460667674,-0,0,1355
1584543460765298,0.0599851,0,1454
1584543460865480,0.161943,0,1728
1584543460965628,-0,0,1469
1584543461065207,-0,0,3002
1584543461167894,-0,0,760
1584543461265476,-0,0,2527
1584543461365286,-0,0,857
1584543461465213,-0,0,2116
1584543461566174,-0,0,5175
1584543461667877,-0,0,1362
1584543461765335,-0,0,2195
1584543461865569,-0,0,1365
1584543461965168,-0,0,2027
1584543462068069,-0,0,1466
1584543462168497,-0,0,4214
1584543462265025,-0,0,1433
1584543462364915,-0,0,1338
1584543462465109,-0,0,3538
1584543462565532,-0,0,807
1584543462666979,-0,0,602
1584543462764996,-0,-0.166215,3550
1584543462867550,-0.0509744,-0.0964738,1683
1584543462964802,-0.0509744,-0.110657,1094
1584543463064974,-0.0449821,-0.0820936,2687
1584543463166867,-0.0899643,-0.112779,628
1584543463264699,-0.0929649,-0.107097,2488
1584543463364982,-0.0929649,-0.058913,1855
1584543463464762,-0.155942,-0.146012,472
1584543463565343,-0.182929,-0.103349,1450
1584543463667012,-0.182929,-0.081452,1259
1584543463764635,-0.182929,-0.12644,1636
1584543463864661,-0.182929,-0.153708,2951
1584543463964922,-0.182929,0,1178
1584543464064810,-0.182929,0,2429
1584543464166828,-0.182929,-0.169274,2669
1584543464264723,-0.182929,-0.17594,1855
1584543464364582,-0.182929,-0.184684,604
1584543464464523,-0.18593,0,463
1584543464565304,-0.18593,0.330838,1853
1584543464666645,-0.18593,0,1763
1584543464764437,-0.18593,0,598
1584543464864622,-0.18593,0,1381
1584543464964397,-0.182929,0,1163
1584543465064380,-0.0689691,0,1374
1584543465166691,-0,0,1204
1584543465264372,-0,0.219781,1775
1584543465364316,-0,0,1224
1584543465464480,-0,0,1123
1584543465565009,-0,0,1455
1584543465666300,-0,0,1941
1584543465764433,-0,0,1184
1584543465864200,-0,0,1091
1584543465964269,-0,0,1329
1584543466064438,-0,0,1380
1584543466166181,-0,0,1880
1584543466264474,-0,0.222865,1280
1584543466364352,-0,0,1688
1584543466466716,-0,0,1165
1584543466565392,0.188939,0,1207
1584543466666342,-0,0,975
1584543466764146,-0,0,1394
1584543466864127,-0,0,1670
1584543466964464,-0,0,619
1584543467064064,-0,0,773
1584543467166158,-0.125954,0,709
1584543467266727,-0,0,597
1584543467364198,-0,0,1254
1584543467464008,-0,0,1125
1584543467564932,-0,0,2111
1584543467666037,-0,0,3461
1584543467763923,-0,0,2258
1584543467864085,-0,0,5223
1584543467963994,-0,0,1022
1584543468066906,-0,0,1302
1584543468166306,-0,0,1086
1584543468264023,-0,0,903
1584543468364228,-0,0,1225
1584543468464186,0.00600117,0,1442
1584543468564750,-0,0,908
1584543468666450,-0,0,2013
1584543468764824,-0,0,1912
1584543468867727,-0,0,3445
1584543468967855,-0,0,1973
1584543469064068,-0,0,1004
1584543469165749,-0,0,2633
1584543469263576,-0,-0.0903962,2064
1584543469363937,-0.22492,-0.110948,1644
1584543469463985,-0.179929,-0.150962,3210
1584543469564442,-0.179929,-0.123506,1189
1584543469665784,-0.227911,-0.0894161,748
1584543469763484,-0.248906,-0.0906599,2316
1584543469863820,-0.248906,-0.0831412,1942
1584543469964016,-0.248906,-0.123506,895
1584543470063698,-0.245906,-0.131187,1226
1584543470165486,-0.248906,-0.0975911,1276
1584543470263789,-0.245906,-0.101689,1074
1584543470363552,-0.245906,-0.119678,1804
1584543470466912,-0.245906,-0.165149,1566
1584543470564582,-0.131946,0,1689
1584543470665720,0.0779797,0,2005
1584543470763487,0.212926,0,598
1584543470863448,-0,0,2809
1584543470963454,-0,0,1704
1584543471063258,-0,-0.14116,812
1584543471165702,-0,-0.144614,1370
1584543471267004,-0.0839631,-0.162926,1326
1584543471363153,-0,-0.129703,704
1584543471463322,-0.0629768,-0.134252,1832
1584543471563756,-0.182929,-0.141897,1756
1584543471665214,-0.18893,-0.150864,1615
1584543471763225,-0.18893,-0.155067,1161
1584543471863051,-0.18593,-0.161119,991
1584543471963048,-0.18593,-0.143739,1888
1584543472065684,-0.18593,-0.160532,709
1584543472165385,-0.18593,-0.094314,2466
1584543472262911,-0.18593,-0.0996687,637
1584543472363344,-0.18593,-0.112111,1593
1584543472462868,-0.14994,-0.116355,872
1584543472563537,-0,-0.126706,1104
1584543472665149,-0,-0.12359,1771
1584543472762835,0.0569845,-0.122835,1417
1584543472862921,0.0479916,-0.118196,1275
1584543472962963,-0,-0.116751,3084
1584543473062796,-0,-0.118933,1120
1584543473164908,-0,-0.128911,1767
1584543473262967,-0,-0.128129,579
1584543473362883,-0.0419816,-0.142702,1657
1584543473462700,-0.233912,-0.125129,1462
1584543473563537,-0.14994,-0.140315,2928
1584543473665039,-0.0839631,-0.181282,2885
1584543473762726,-0.158942,-0.15478,1122
1584543473863216,-0.125954,-0.169942,1441
1584543473963402,-0,-0.195623,1463
1584543474062700,-0,-0.325369,2084
1584543474164988,-0,-0.217017,2244
1584543474263198,-0.0419816,-0.144154,1688
1584543474362797,-0.254908,-0.200734,2081
1584543474462748,-0.290888,-0.206518,1170
1584543474563364,-0.254908,-0.168207,1279
1584543474664522,-0.251907,0,1862
1584543474762755,-0,0,2656
1584543474862519,-0,0,895
1584543474965072,-0,0,1352
1584543475063204,-0,0,732
1584543475164061,-0,0,858
1584543475262448,-0.248906,0,1795
1584543475362599,-0,0,1240
1584543475462441,-0,0,1459
1584543475563252,-0,0,3074
1584543475664434,-0.191931,0,1391
1584543475762419,-0.2609,0,2038
1584543475862504,-0,0,2437
1584543475962632,-0,0,2147
1584543476062460,-0,0,2286
1584543476164056,0.212926,0,1316
1584543476262484,-0,0.119429,1813
1584543476362469,-0,0.134264,2019
1584543476462546,-0,0.109923,3691
1584543476563323,0.290888,0.141897,1255
1584543476664022,0.179937,0.177658,1462
1584543476762739,0.278903,0.200475,4286
1584543476863339,0.197932,0,2293
1584543476962186,0.197932,0,1726
1584543477062066,0.0209952,0,1406
1584543477163920,-0.0749702,0,1601
1584543477262170,-0.215918,0,4892
1584543477362119,-0.215918,0,2085
1584543477462240,-0,0,3955
1584543477562902,0.290888,0,1922
1584543477663782,0.290888,0,1367
1584543477762171,-0,0,1034
1584543477861987,-0,-0.116692,3196
1584543477962101,-0.0719696,-0.124612,792
1584543478062091,-0.191931,-0.200713,2609
1584543478163477,-0.158942,-0.00847437,1359
1584543478261821,-0.158942,-0.109727,1340
1584543478362190,-0.152941,-0.197728,2154
1584543478462013,-0.14694,-0.146235,3705
1584543478562566,-0.128954,-0.160231,640
1584543478663823,-0.128954,-0.130934,2599
1584543478762065,-0.0179858,0,6149
1584543478861754,-0,0,1306
1584543478962463,-0,0,625
1584543479061764,-0.0269875,0,464
1584543479163624,-0.158942,0,563
1584543479262305,-0.179929,0,1210
1584543479361672,-0.176937,-0.0461456,958
1584543479461943,-0.194923,0.230849,608
1584543479562695,-0,0.23023,3302
1584543479664422,-0,0,1118
1584543479761699,0.290888,-0.0496667,579
1584543479861749,-0,0,1846
1584543479961927,-0,0,599
1584543480061721,-0,0,514
1584543480163788,-0,0,2715
1584543480261644,-0,-0.200065,471
1584543480361442,-0,0,556
1584543480461594,-0,0,623
1584543480562030,-0,0,1611
1584543480663453,-0,0,2321
1584543480761564,-0,0,537
1584543480861314,-0,0,1514
1584543480961295,-0,0,2003
1584543481061487,-0,0,1986
1584543481163322,-0,0,1461
1584543481261250,-0,0,1888
1584543481361410,-0,0,1779
